region_no,region_n,led_no,hour,avail_norm,led_val,subzone_no,subzone_n,subzone_kml
0,CENTRAL REGION,129,22,0.5,127,14,PASIR PANJANG 2,44
0,CENTRAL REGION,129,23,0.5,127,14,PASIR PANJANG 2,44
0,CENTRAL REGION,130,0,0.0,0,17,CITY TERMINALS,32
0,CENTRAL REGION,131,0,0.42548729262733875,108,1,MARITIME SQUARE,35
0,CENTRAL REGION,131,1,0.5665268688527598,144,1,MARITIME SQUARE,35
0,CENTRAL REGION,131,2,0.6125572587392225,156,1,MARITIME SQUARE,35
0,CENTRAL REGION,131,3,0.6098407550807015,155,1,MARITIME SQUARE,35
0,CENTRAL REGION,131,4,0.5940558995248844,151,1,MARITIME SQUARE,35
0,CENTRAL REGION,131,5,0.5863199854700833,149,1,MARITIME SQUARE,35
0,CENTRAL REGION,131,22,0.2890614101669132,73,1,MARITIME SQUARE,35
0,CENTRAL REGION,131,23,0.4255825537747373,108,1,MARITIME SQUARE,35
0,CENTRAL REGION,132,0,0.4534946701792846,115,15,PORT,91
0,CENTRAL REGION,132,1,0.4880443596202783,124,15,PORT,91
0,CENTRAL REGION,132,2,0.4728433135267837,120,15,PORT,91
0,CENTRAL REGION,132,3,0.5280388471177945,134,15,PORT,91
0,CENTRAL REGION,132,4,0.5289234114698511,134,15,PORT,91
0,CENTRAL REGION,132,5,0.46167769167163436,117,15,PORT,91
0,CENTRAL REGION,132,22,0.3820388567326244,97,15,PORT,91
0,CENTRAL REGION,132,23,0.4805900621118013,122,15,PORT,91
0,CENTRAL REGION,133,0,0.0,0,2,SOUTHERN GROUP,30
0,CENTRAL REGION,134,0,0.10046728971962617,25,1,SENTOSA,31
0,CENTRAL REGION,134,1,0.19575758545640762,49,1,SENTOSA,31
0,CENTRAL REGION,134,2,0.523956599667136,133,1,SENTOSA,31
0,CENTRAL REGION,134,3,0.5231724491102291,133,1,SENTOSA,31
0,CENTRAL REGION,134,4,0.5065052490078095,129,1,SENTOSA,31
0,CENTRAL REGION,134,5,0.5220442324926385,133,1,SENTOSA,31
0,CENTRAL REGION,134,22,0.9293944437331968,236,1,SENTOSA,31
0,CENTRAL REGION,134,23,0.941068685187556,239,1,SENTOSA,31
1,EAST REGION,0,0,0.0,0,1,PASIR RIS WAFER FAB PARK,242
1,EAST REGION,1,0,0.3523655956833041,89,2,PASIR RIS WEST,233
1,EAST REGION,1,1,0.2903410462924135,74,2,PASIR RIS WEST,233
1,EAST REGION,1,2,0.21818554964714726,55,2,PASIR RIS WEST,233
1,EAST REGION,1,3,0.19105875041023587,48,2,PASIR RIS WEST,233
1,EAST REGION,1,4,0.16935396385545098,43,2,PASIR RIS WEST,233
1,EAST REGION,1,5,0.24085443260793024,61,2,PASIR RIS WEST,233
1,EAST REGION,1,22,0.7699787219974797,196,2,PASIR RIS WEST,233
1,EAST REGION,1,23,0.5153046451837706,131,2,PASIR RIS WEST,233
1,EAST REGION,2,0,0.0,0,1,PAYA LEBAR NORTH,222
1,EAST REGION,3,0,0.5,127,4,PASIR RIS PARK,255
1,EAST REGION,3,1,0.5,127,4,PASIR RIS PARK,255
1,EAST REGION,3,2,0.5,127,4,PASIR RIS PARK,255
1,EAST REGION,3,3,0.5,127,4,PASIR RIS PARK,255
1,EAST REGION,3,4,0.5,127,4,PASIR RIS PARK,255
1,EAST REGION,3,5,0.5,127,4,PASIR RIS PARK,255
1,EAST REGION,3,22,0.5,127,4,PASIR RIS PARK,255
1,EAST REGION,3,23,0.5,127,4,PASIR RIS PARK,255
1,EAST REGION,4,0,0.27036500746011577,68,3,PASIR RIS CENTRAL,220
1,EAST REGION,4,1,0.18598122473122075,47,3,PASIR RIS CENTRAL,220
1,EAST REGION,4,2,0.10496116682535041,26,3,PASIR RIS CENTRAL,220
1,EAST REGION,4,3,0.10960934899652987,27,3,PASIR RIS CENTRAL,220
1,EAST REGION,4,4,0.16492193543839842,42,3,PASIR RIS CENTRAL,220
1,EAST REGION,4,5,0.24345078479701796,62,3,PASIR RIS CENTRAL,220
1,EAST REGION,4,22,0.9211292277085591,234,3,PASIR RIS CENTRAL,220
1,EAST REGION,4,23,0.5972812531081556,152,3,PASIR RIS CENTRAL,220
1,EAST REGION,5,0,0.0,0,3,PAYA LEBAR WEST,229
1,EAST REGION,6,0,0.7596153846153847,193,1,CHANGI POINT,235
1,EAST REGION,6,1,0.7349358974358975,187,1,CHANGI POINT,235
1,EAST REGION,6,2,0.7478632478632479,190,1,CHANGI POINT,235
1,EAST REGION,6,3,0.7259615384615385,185,1,CHANGI POINT,235
1,EAST REGION,6,4,0.7457799145299145,190,1,CHANGI POINT,235
1,EAST REGION,6,5,0.6753205128205129,172,1,CHANGI POINT,235
1,EAST REGION,6,22,0.24177350427350425,61,1,CHANGI POINT,235
1,EAST REGION,6,23,0.424198717948718,108,1,CHANGI POINT,235
1,EAST REGION,7,0,0.0,0,6,LOYANG WEST,253
1,EAST REGION,8,0,0.0,0,7,LOYANG EAST,166
1,EAST REGION,9,0,0.30604844100957246,78,5,PASIR RIS DRIVE,168
1,EAST REGION,9,1,0.2768956895622651,70,5,PASIR RIS DRIVE,168
1,EAST REGION,9,2,0.24081300966587052,61,5,PASIR RIS DRIVE,168
1,EAST REGION,9,3,0.2670011142706989,68,5,PASIR RIS DRIVE,168
1,EAST REGION,9,4,0.25458765422971597,64,5,PASIR RIS DRIVE,168
1,EAST REGION,9,5,0.2978854443758457,75,5,PASIR RIS DRIVE,168
1,EAST REGION,9,22,0.7191406835606665,183,5,PASIR RIS DRIVE,168
1,EAST REGION,9,23,0.5448706011608659,138,5,PASIR RIS DRIVE,168
1,EAST REGION,10,0,0.0,0,5,PLAB,325
1,EAST REGION,11,0,0.0,0,8,FLORA DRIVE,187
1,EAST REGION,12,0,0.3827021586717642,97,1,TAMPINES NORTH,169
1,EAST REGION,12,1,0.3893306185210117,99,1,TAMPINES NORTH,169
1,EAST REGION,12,2,0.31913607027264296,81,1,TAMPINES NORTH,169
1,EAST REGION,12,3,0.29801278991966546,75,1,TAMPINES NORTH,169
1,EAST REGION,12,4,0.24542820583771238,62,1,TAMPINES NORTH,169
1,EAST REGION,12,5,0.2051696135649348,52,1,TAMPINES NORTH,169
1,EAST REGION,12,22,0.7290542047205439,185,1,TAMPINES NORTH,169
1,EAST REGION,12,23,0.580567458825673,148,1,TAMPINES NORTH,169
1,EAST REGION,13,0,0.0,0,2,PAYA LEBAR EAST,160
1,EAST REGION,14,0,0.0,0,3,CHANGI AIRPORT,298
1,EAST REGION,15,0,0.3397166498361091,86,2,TAMPINES EAST,185
1,EAST REGION,15,1,0.28843340238934556,73,2,TAMPINES EAST,185
1,EAST REGION,15,2,0.2689252747186378,68,2,TAMPINES EAST,185
1,EAST REGION,15,3,0.25251245580511383,64,2,TAMPINES EAST,185
1,EAST REGION,15,4,0.23970858912427861,61,2,TAMPINES EAST,185
1,EAST REGION,15,5,0.27409426837183176,69,2,TAMPINES EAST,185
1,EAST REGION,15,22,0.7399328521775356,188,2,TAMPINES EAST,185
1,EAST REGION,15,23,0.5623626557588162,143,2,TAMPINES EAST,185
1,EAST REGION,16,0,0.0,0,4,AIRPORT ROAD,289
1,EAST REGION,17,0,0.0,0,1,CHANGI BAY,159
1,EAST REGION,18,0,0.0,0,2,CHANGI WEST,226
1,EAST REGION,19,0,0.35455890822723607,90,3,TAMPINES WEST,179
1,EAST REGION,19,1,0.2907766876660769,74,3,TAMPINES WEST,179
1,EAST REGION,19,2,0.2331980472474661,59,3,TAMPINES WEST,179
1,EAST REGION,19,3,0.2158510407868484,55,3,TAMPINES WEST,179
1,EAST REGION,19,4,0.21783769738335454,55,3,TAMPINES WEST,179
1,EAST REGION,19,5,0.2299421914385416,58,3,TAMPINES WEST,179
1,EAST REGION,19,22,0.7143872232866826,182,3,TAMPINES WEST,179
1,EAST REGION,19,23,0.5198496668431041,132,3,TAMPINES WEST,179
1,EAST REGION,20,0,0.33751548372745127,86,4,SIMEI,196
1,EAST REGION,20,1,0.2427322083483341,61,4,SIMEI,196
1,EAST REGION,20,2,0.2554537945010815,65,4,SIMEI,196
1,EAST REGION,20,3,0.24517046003354317,62,4,SIMEI,196
1,EAST REGION,20,4,0.18492496776662598,47,4,SIMEI,196
1,EAST REGION,20,5,0.19942284607155297,50,4,SIMEI,196
1,EAST REGION,20,22,0.8988307060023591,229,4,SIMEI,196
1,EAST REGION,20,23,0.6082313426938173,155,4,SIMEI,196
1,EAST REGION,21,0,0.33946171271538916,86,2,BEDOK RESERVOIR,215
1,EAST REGION,21,1,0.2641074346405229,67,2,BEDOK RESERVOIR,215
1,EAST REGION,21,2,0.23837933563576946,60,2,BEDOK RESERVOIR,215
1,EAST REGION,21,3,0.23195826215587245,59,2,BEDOK RESERVOIR,215
1,EAST REGION,21,4,0.21415390114379085,54,2,BEDOK RESERVOIR,215
1,EAST REGION,21,5,0.336573168882452,85,2,BEDOK RESERVOIR,215
1,EAST REGION,21,22,0.8217261307932264,209,2,BEDOK RESERVOIR,215
1,EAST REGION,21,23,0.5647321406466627,144,2,BEDOK RESERVOIR,215
1,EAST REGION,22,0,0.0,0,5,XILIN,154
1,EAST REGION,23,0,0.366002337906981,93,4,BEDOK NORTH,95
1,EAST REGION,23,1,0.3199801071661453,81,4,BEDOK NORTH,95
1,EAST REGION,23,2,0.3273646034291168,83,4,BEDOK NORTH,95
1,EAST REGION,23,3,0.29918151711263363,76,4,BEDOK NORTH,95
1,EAST REGION,23,4,0.27612987074416523,70,4,BEDOK NORTH,95
1,EAST REGION,23,5,0.30532363664423534,77,4,BEDOK NORTH,95
1,EAST REGION,23,22,0.644098256180046,164,4,BEDOK NORTH,95
1,EAST REGION,23,23,0.5626935611937034,143,4,BEDOK NORTH,95
1,EAST REGION,24,0,0.38024194810675865,96,1,KAKI BUKIT,211
1,EAST REGION,24,1,0.3061919296795881,78,1,KAKI BUKIT,211
1,EAST REGION,24,2,0.3062092041327132,78,1,KAKI BUKIT,211
1,EAST REGION,24,3,0.307021220150856,78,1,KAKI BUKIT,211
1,EAST REGION,24,4,0.2641948947449449,67,1,KAKI BUKIT,211
1,EAST REGION,24,5,0.3033952608377931,77,1,KAKI BUKIT,211
1,EAST REGION,24,22,0.8108704249199968,206,1,KAKI BUKIT,211
1,EAST REGION,24,23,0.568827317210549,145,1,KAKI BUKIT,211
1,EAST REGION,25,0,0.3383225029093664,86,6,BEDOK SOUTH,157
1,EAST REGION,25,1,0.30338975174821664,77,6,BEDOK SOUTH,157
1,EAST REGION,25,2,0.27009867178253305,68,6,BEDOK SOUTH,157
1,EAST REGION,25,3,0.21302931992641327,54,6,BEDOK SOUTH,157
1,EAST REGION,25,4,0.20249613703480665,51,6,BEDOK SOUTH,157
1,EAST REGION,25,5,0.21548512201480402,54,6,BEDOK SOUTH,157
1,EAST REGION,25,22,0.7105502824613295,181,6,BEDOK SOUTH,157
1,EAST REGION,25,23,0.6357330373056984,162,6,BEDOK SOUTH,157
1,EAST REGION,26,0,0.4300136441810043,109,3,KEMBANGAN,149
1,EAST REGION,26,1,0.41876201670447966,106,3,KEMBANGAN,149
1,EAST REGION,26,2,0.37341003807747725,95,3,KEMBANGAN,149
1,EAST REGION,26,3,0.3679595387267565,93,3,KEMBANGAN,149
1,EAST REGION,26,4,0.3636762684824648,92,3,KEMBANGAN,149
1,EAST REGION,26,5,0.4195620797920585,106,3,KEMBANGAN,149
1,EAST REGION,26,22,0.5136325422231314,130,3,KEMBANGAN,149
1,EAST REGION,26,23,0.4137986567531769,105,3,KEMBANGAN,149
1,EAST REGION,27,0,0.4806166056166056,122,8,BAYSHORE,136
1,EAST REGION,27,1,0.48721764346764346,124,8,BAYSHORE,136
1,EAST REGION,27,2,0.4986645299145299,127,8,BAYSHORE,136
1,EAST REGION,27,3,0.49946581196581197,127,8,BAYSHORE,136
1,EAST REGION,27,4,0.4983974358974359,127,8,BAYSHORE,136
1,EAST REGION,27,5,0.49786324786324787,126,8,BAYSHORE,136
1,EAST REGION,27,22,0.4188034188034188,106,8,BAYSHORE,136
1,EAST REGION,27,23,0.4474969474969475,114,8,BAYSHORE,136
1,EAST REGION,28,0,0.0,0,5,FRANKEL,118
1,EAST REGION,28,1,0.0,0,5,FRANKEL,118
1,EAST REGION,28,2,0.0,0,5,FRANKEL,118
1,EAST REGION,28,3,0.0,0,5,FRANKEL,118
1,EAST REGION,28,4,0.0,0,5,FRANKEL,118
1,EAST REGION,28,5,0.0,0,5,FRANKEL,118
1,EAST REGION,28,22,0.0,0,5,FRANKEL,118
1,EAST REGION,28,23,0.0,0,5,FRANKEL,118
1,EAST REGION,29,0,0.49453551912568305,126,7,SIGLAP,59
1,EAST REGION,29,1,0.4988615664845173,127,7,SIGLAP,59
1,EAST REGION,29,2,0.49954462659380694,127,7,SIGLAP,59
1,EAST REGION,29,3,0.49931693989071035,127,7,SIGLAP,59
1,EAST REGION,29,4,0.49977231329690347,127,7,SIGLAP,59
1,EAST REGION,29,5,0.5,127,7,SIGLAP,59
1,EAST REGION,29,22,0.4672131147540983,119,7,SIGLAP,59
1,EAST REGION,29,23,0.4820127504553734,122,7,SIGLAP,59
2,NORTH REGION,0,0,0.0,0,7,THE WHARVES,296
2,NORTH REGION,1,0,0.0,0,4,PULAU SELETAR,309
2,NORTH REGION,2,0,0.0,0,2,TANJONG IRAU,315
2,NORTH REGION,3,0,0.3625,92,6,SEMBAWANG STRAITS,295
2,NORTH REGION,3,1,0.415625,105,6,SEMBAWANG STRAITS,295
2,NORTH REGION,3,2,0.471875,120,6,SEMBAWANG STRAITS,295
2,NORTH REGION,3,3,0.4875,124,6,SEMBAWANG STRAITS,295
2,NORTH REGION,3,4,0.4875,124,6,SEMBAWANG STRAITS,295
2,NORTH REGION,3,5,0.49375,125,6,SEMBAWANG STRAITS,295
2,NORTH REGION,3,22,0.23125,58,6,SEMBAWANG STRAITS,295
2,NORTH REGION,3,23,0.303125,77,6,SEMBAWANG STRAITS,295
2,NORTH REGION,4,0,0.24173970346550766,61,4,SEMBAWANG NORTH,314
2,NORTH REGION,4,1,0.18930561412350672,48,4,SEMBAWANG NORTH,314
2,NORTH REGION,4,2,0.12614296518254695,32,4,SEMBAWANG NORTH,314
2,NORTH REGION,4,3,0.15322827670496358,39,4,SEMBAWANG NORTH,314
2,NORTH REGION,4,4,0.18050209386233332,46,4,SEMBAWANG NORTH,314
2,NORTH REGION,4,5,0.23491212071041548,59,4,SEMBAWANG NORTH,314
2,NORTH REGION,4,22,0.6560399115492381,167,4,SEMBAWANG NORTH,314
2,NORTH REGION,4,23,0.44975561510282386,114,4,SEMBAWANG NORTH,314
2,NORTH REGION,5,0,0.0,0,8,SENOKO NORTH,297
2,NORTH REGION,6,0,0.0,0,1,SIMPANG NORTH,312
2,NORTH REGION,7,0,0.2115844399946834,53,5,ADMIRALTY,310
2,NORTH REGION,7,1,0.15777577683003646,40,5,ADMIRALTY,310
2,NORTH REGION,7,2,0.09977104679183788,25,5,ADMIRALTY,310
2,NORTH REGION,7,3,0.06868034607005195,17,5,ADMIRALTY,310
2,NORTH REGION,7,4,0.0621664214241547,15,5,ADMIRALTY,310
2,NORTH REGION,7,5,0.1528649129118196,38,5,ADMIRALTY,310
2,NORTH REGION,7,22,0.6411357834468889,163,5,ADMIRALTY,310
2,NORTH REGION,7,23,0.38573477762752606,98,5,ADMIRALTY,310
2,NORTH REGION,8,0,0.0,0,9,SENOKO SOUTH,313
2,NORTH REGION,9,0,0.0,0,8,SENOKO WEST,274
2,NORTH REGION,10,0,0.48595468138946396,123,9,NORTH COAST,290
2,NORTH REGION,10,1,0.3969263285024155,101,9,NORTH COAST,290
2,NORTH REGION,10,2,0.28624913733609386,72,9,NORTH COAST,290
2,NORTH REGION,10,3,0.26549919484702095,67,9,NORTH COAST,290
2,NORTH REGION,10,4,0.27775304807913503,70,9,NORTH COAST,290
2,NORTH REGION,10,5,0.48945795951230736,124,9,NORTH COAST,290
2,NORTH REGION,10,22,0.7708546123763516,196,9,NORTH COAST,290
2,NORTH REGION,10,23,0.4281070278352887,109,9,NORTH COAST,290
2,NORTH REGION,11,0,0.0,0,3,SIMPANG SOUTH,319
2,NORTH REGION,12,0,0.34050137248086165,86,2,NORTHLAND,320
2,NORTH REGION,12,1,0.3582340810311979,91,2,NORTHLAND,320
2,NORTH REGION,12,2,0.3012070471524806,76,2,NORTHLAND,320
2,NORTH REGION,12,3,0.25365088541704256,64,2,NORTHLAND,320
2,NORTH REGION,12,4,0.28518869314022177,72,2,NORTHLAND,320
2,NORTH REGION,12,5,0.35712960537341343,91,2,NORTHLAND,320
2,NORTH REGION,12,22,0.7297723146879493,186,2,NORTHLAND,320
2,NORTH REGION,12,23,0.5614154601561723,143,2,NORTHLAND,320
2,NORTH REGION,13,0,0.29017931270457586,73,1,SEMBAWANG EAST,273
2,NORTH REGION,13,1,0.28662569834857204,73,1,SEMBAWANG EAST,273
2,NORTH REGION,13,2,0.27086082771564907,69,1,SEMBAWANG EAST,273
2,NORTH REGION,13,3,0.2650216362419555,67,1,SEMBAWANG EAST,273
2,NORTH REGION,13,4,0.2616110782721394,66,1,SEMBAWANG EAST,273
2,NORTH REGION,13,5,0.2746031433459996,70,1,SEMBAWANG EAST,273
2,NORTH REGION,13,22,0.3689002350374559,94,1,SEMBAWANG EAST,273
2,NORTH REGION,13,23,0.36804168346023397,93,1,SEMBAWANG EAST,273
2,NORTH REGION,14,0,0.2873493886617406,73,3,SEMBAWANG CENTRAL,271
2,NORTH REGION,14,1,0.2270084509300044,57,3,SEMBAWANG CENTRAL,271
2,NORTH REGION,14,2,0.19227574088782484,49,3,SEMBAWANG CENTRAL,271
2,NORTH REGION,14,3,0.13508547608290664,34,3,SEMBAWANG CENTRAL,271
2,NORTH REGION,14,4,0.17444724020919458,44,3,SEMBAWANG CENTRAL,271
2,NORTH REGION,14,5,0.30436304423653726,77,3,SEMBAWANG CENTRAL,271
2,NORTH REGION,14,22,0.7940576587711701,202,3,SEMBAWANG CENTRAL,271
2,NORTH REGION,14,23,0.5871355901744895,149,3,SEMBAWANG CENTRAL,271
2,NORTH REGION,15,0,0.2933400083025545,74,2,MIDVIEW,321
2,NORTH REGION,15,1,0.24849977883821342,63,2,MIDVIEW,321
2,NORTH REGION,15,2,0.1831508937862164,46,2,MIDVIEW,321
2,NORTH REGION,15,3,0.16613940597820187,42,2,MIDVIEW,321
2,NORTH REGION,15,4,0.18603255163642218,47,2,MIDVIEW,321
2,NORTH REGION,15,5,0.2614999773124559,66,2,MIDVIEW,321
2,NORTH REGION,15,22,0.6221636572818109,158,2,MIDVIEW,321
2,NORTH REGION,15,23,0.4238636694088589,108,2,MIDVIEW,321
2,NORTH REGION,16,0,0.0,0,7,GREENWOOD PARK,272
2,NORTH REGION,17,0,0.33746411371085305,86,3,YISHUN EAST,306
2,NORTH REGION,17,1,0.27725875068565875,70,3,YISHUN EAST,306
2,NORTH REGION,17,2,0.20166341789330974,51,3,YISHUN EAST,306
2,NORTH REGION,17,3,0.19452557654137767,49,3,YISHUN EAST,306
2,NORTH REGION,17,4,0.17825161556804417,45,3,YISHUN EAST,306
2,NORTH REGION,17,5,0.22825158308335086,58,3,YISHUN EAST,306
2,NORTH REGION,17,22,0.7318374471478214,186,3,YISHUN EAST,306
2,NORTH REGION,17,23,0.557756901924348,142,3,YISHUN EAST,306
2,NORTH REGION,18,0,0.44696969696969696,113,2,SEMBAWANG SPRINGS,323
2,NORTH REGION,18,1,0.41666666666666663,106,2,SEMBAWANG SPRINGS,323
2,NORTH REGION,18,2,0.4024621212121212,102,2,SEMBAWANG SPRINGS,323
2,NORTH REGION,18,3,0.39583333333333337,100,2,SEMBAWANG SPRINGS,323
2,NORTH REGION,18,4,0.2869318181818182,73,2,SEMBAWANG SPRINGS,323
2,NORTH REGION,18,5,0.41571969696969696,106,2,SEMBAWANG SPRINGS,323
2,NORTH REGION,18,22,0.8825757575757576,225,2,SEMBAWANG SPRINGS,323
2,NORTH REGION,18,23,0.35511363636363635,90,2,SEMBAWANG SPRINGS,323
2,NORTH REGION,19,0,0.29619737553969117,75,3,WOODLANDS EAST,270
2,NORTH REGION,19,1,0.24878886796331495,63,3,WOODLANDS EAST,270
2,NORTH REGION,19,2,0.17377533695153755,44,3,WOODLANDS EAST,270
2,NORTH REGION,19,3,0.15714387138890262,40,3,WOODLANDS EAST,270
2,NORTH REGION,19,4,0.1638383125766337,41,3,WOODLANDS EAST,270
2,NORTH REGION,19,5,0.25345408834618766,64,3,WOODLANDS EAST,270
2,NORTH REGION,19,22,0.7512802223718642,191,3,WOODLANDS EAST,270
2,NORTH REGION,19,23,0.5158099897094824,131,3,WOODLANDS EAST,270
2,NORTH REGION,20,0,0.9411764705882353,240,1,WOODLANDS REGIONAL CENTRE,317
2,NORTH REGION,20,1,0.9705882352941176,247,1,WOODLANDS REGIONAL CENTRE,317
2,NORTH REGION,20,2,0.9754901960784313,248,1,WOODLANDS REGIONAL CENTRE,317
2,NORTH REGION,20,3,0.9803921568627451,250,1,WOODLANDS REGIONAL CENTRE,317
2,NORTH REGION,20,4,0.9558823529411764,243,1,WOODLANDS REGIONAL CENTRE,317
2,NORTH REGION,20,5,0.9950980392156863,253,1,WOODLANDS REGIONAL CENTRE,317
2,NORTH REGION,20,22,0.0392156862745098,10,1,WOODLANDS REGIONAL CENTRE,317
2,NORTH REGION,20,23,0.07352941176470588,18,1,WOODLANDS REGIONAL CENTRE,317
2,NORTH REGION,21,0,0.47351314834833713,120,6,WOODLANDS WEST,322
2,NORTH REGION,21,1,0.360923025407898,92,6,WOODLANDS WEST,322
2,NORTH REGION,21,2,0.2507275328618641,63,6,WOODLANDS WEST,322
2,NORTH REGION,21,3,0.22826181221888583,58,6,WOODLANDS WEST,322
2,NORTH REGION,21,4,0.21320696784399407,54,6,WOODLANDS WEST,322
2,NORTH REGION,21,5,0.25391843404441516,64,6,WOODLANDS WEST,322
2,NORTH REGION,21,22,0.6537480683134689,166,6,WOODLANDS WEST,322
2,NORTH REGION,21,23,0.4922038415455756,125,6,WOODLANDS WEST,322
2,NORTH REGION,22,0,0.2281708945260347,58,1,YISHUN CENTRAL,219
2,NORTH REGION,22,1,0.22407932799287938,57,1,YISHUN CENTRAL,219
2,NORTH REGION,22,2,0.2218068535825545,56,1,YISHUN CENTRAL,219
2,NORTH REGION,22,3,0.22696929238985314,57,1,YISHUN CENTRAL,219
2,NORTH REGION,22,4,0.23341399643969737,59,1,YISHUN CENTRAL,219
2,NORTH REGION,22,5,0.2322123943035158,59,1,YISHUN CENTRAL,219
2,NORTH REGION,22,22,0.24349688473520248,62,1,YISHUN CENTRAL,219
2,NORTH REGION,22,23,0.27861036938139744,71,1,YISHUN CENTRAL,219
2,NORTH REGION,23,0,0.30708736469564235,78,9,YISHUN WEST,316
2,NORTH REGION,23,1,0.25334971116807814,64,9,YISHUN WEST,316
2,NORTH REGION,23,2,0.19498544129520146,49,9,YISHUN WEST,316
2,NORTH REGION,23,3,0.17036138110492977,43,9,YISHUN WEST,316
2,NORTH REGION,23,4,0.14414145555828237,36,9,YISHUN WEST,316
2,NORTH REGION,23,5,0.24662218221394244,62,9,YISHUN WEST,316
2,NORTH REGION,23,22,0.672561541919908,171,9,YISHUN WEST,316
2,NORTH REGION,23,23,0.5174770015971899,131,9,YISHUN WEST,316
2,NORTH REGION,24,0,0.0,0,3,MANDAI ESTATE,218
2,NORTH REGION,25,0,0.0,0,2,MANDAI EAST,326
2,NORTH REGION,26,0,0.28759127429084075,73,4,WOODLANDS SOUTH,304
2,NORTH REGION,26,1,0.24428914622903636,62,4,WOODLANDS SOUTH,304
2,NORTH REGION,26,2,0.18540911172330202,47,4,WOODLANDS SOUTH,304
2,NORTH REGION,26,3,0.16591326607799306,42,4,WOODLANDS SOUTH,304
2,NORTH REGION,26,4,0.15515803564969347,39,4,WOODLANDS SOUTH,304
2,NORTH REGION,26,5,0.23837333118203505,60,4,WOODLANDS SOUTH,304
2,NORTH REGION,26,22,0.6688639942249758,170,4,WOODLANDS SOUTH,304
2,NORTH REGION,26,23,0.4830943502942384,123,4,WOODLANDS SOUTH,304
2,NORTH REGION,27,0,0.22072991734216174,56,5,WOODGROVE,305
2,NORTH REGION,27,1,0.18318365336997555,46,5,WOODGROVE,305
2,NORTH REGION,27,2,0.14219768083146442,36,5,WOODGROVE,305
2,NORTH REGION,27,3,0.11300676588150901,28,5,WOODGROVE,305
2,NORTH REGION,27,4,0.1383235738530947,35,5,WOODGROVE,305
2,NORTH REGION,27,5,0.19837625904379863,50,5,WOODGROVE,305
2,NORTH REGION,27,22,0.562414434873211,143,5,WOODGROVE,305
2,NORTH REGION,27,23,0.36696792028184244,93,5,WOODGROVE,305
2,NORTH REGION,28,0,0.0,0,1,KRANJI,324
2,NORTH REGION,29,0,0.33308644305846014,84,5,LOWER SELETAR,216
2,NORTH REGION,29,1,0.32048168506077557,81,5,LOWER SELETAR,216
2,NORTH REGION,29,2,0.29783669033533006,75,5,LOWER SELETAR,216
2,NORTH REGION,29,3,0.28544430564038026,72,5,LOWER SELETAR,216
2,NORTH REGION,29,4,0.2968659615420206,75,5,LOWER SELETAR,216
2,NORTH REGION,29,5,0.30662412065054895,78,5,LOWER SELETAR,216
2,NORTH REGION,29,22,0.3102618317612488,79,5,LOWER SELETAR,216
2,NORTH REGION,29,23,0.3554808810253816,90,5,LOWER SELETAR,216
2,NORTH REGION,30,0,0.3407101066497211,86,4,YISHUN SOUTH,268
2,NORTH REGION,30,1,0.29994442027854873,76,4,YISHUN SOUTH,268
2,NORTH REGION,30,2,0.25428100408376114,64,4,YISHUN SOUTH,268
2,NORTH REGION,30,3,0.2313500078177432,58,4,YISHUN SOUTH,268
2,NORTH REGION,30,4,0.25579820835519074,65,4,YISHUN SOUTH,268
2,NORTH REGION,30,5,0.2919032387663472,74,4,YISHUN SOUTH,268
2,NORTH REGION,30,22,0.524356504732976,133,4,YISHUN SOUTH,268
2,NORTH REGION,30,23,0.40827023299062104,104,4,YISHUN SOUTH,268
2,NORTH REGION,31,0,0.3588613776768491,91,8,KHATIB,265
2,NORTH REGION,31,1,0.34566937505595846,88,8,KHATIB,265
2,NORTH REGION,31,2,0.33769229360486414,86,8,KHATIB,265
2,NORTH REGION,31,3,0.35406451704799813,90,8,KHATIB,265
2,NORTH REGION,31,4,0.37937935967247005,96,8,KHATIB,265
2,NORTH REGION,31,5,0.40227689872129846,102,8,KHATIB,265
2,NORTH REGION,31,22,0.486525915887318,124,8,KHATIB,265
2,NORTH REGION,31,23,0.4301659829560716,109,8,KHATIB,265
2,NORTH REGION,32,0,0.0,0,2,TURF CLUB,303
2,NORTH REGION,33,0,0.0,0,5,RESERVOIR VIEW,269
2,NORTH REGION,34,0,0.0,0,6,SPRINGLEAF,291
2,NORTH REGION,35,0,0.0,0,7,NEE SOON,327
2,NORTH REGION,36,0,0.0,0,1,MANDAI WEST,266
2,NORTH REGION,37,0,0.0,0,4,PANG SUA,263
2,NORTH REGION,38,0,0.0,0,1,LIM CHU KANG,311
2,NORTH REGION,39,0,0.0,0,3,GALI BATU,277
2,NORTH REGION,40,0,0.0,0,1,CENTRAL WATER CATCHMENT,294
3,NORTH-EAST REGION,0,0,0.0,0,2,PULAU PUNGGOL BARAT,308
3,NORTH-EAST REGION,1,0,0.0,0,3,PULAU PUNGGOL TIMOR,302
3,NORTH-EAST REGION,2,0,0.3551490829716636,90,1,NORTHSHORE,217
3,NORTH-EAST REGION,2,1,0.3560336562163679,90,1,NORTHSHORE,217
3,NORTH-EAST REGION,2,2,0.3313017480104174,84,1,NORTHSHORE,217
3,NORTH-EAST REGION,2,3,0.30644424964611455,78,1,NORTHSHORE,217
